"gender.Female","gender.Male","senior_citizen","partner","dependents","tenure_months","phone_service","multiple_lines","internet_service.DSL","internet_service.Fiber optic","internet_service.No","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract.Month-to-month","contract.One year","contract.Two year","paperless_billing","payment_method.Bank transfer (automatic)","payment_method.Credit card (automatic)","payment_method.Electronic check","payment_method.Mailed check","monthly_charges","total_charges","churn_value","cltv","avg_monthly_charge","multiple_services"
0,1,0,1,1,-0.832005298069203,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.518454488169177,-0.755325600822607,0,-0.693027081822775,-0.569921573427688,1
1,0,0,0,0,-0.383853592595553,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0.297540370252716,-0.232357109190008,0,-0.77675408247744,0.383440385702316,1
0,1,0,0,0,1.20504790862921,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0.914106750037893,1.52117219104689,0,1.74774184635259,0.91576951772591,1
1,0,0,0,0,-0.994969554605076,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.51559688135275,-0.938096570566911,0,-1.28757335919883,-1.49716217706297,0
0,1,0,1,0,-0.0579250795238076,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.792787758867225,0.176418127510625,0,0.35482901727954,0.720714704789803,1
0,1,0,1,1,0.512449818351747,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1.03542574120856,0.958786402415372,0,0.778538384228903,1.13421345364496,1
1,0,1,1,0,1.49023535756698,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1.34952559506139,2.08033754019221,0,0.901168839733209,1.21363437726929,1
0,1,0,0,0,-1.23941593940889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.48069689759133,-0.991057359651642,0,1.12866947787568,-1.53712289976523,0
1,0,0,0,0,0.471708754217779,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,-0.523440200135095,-0.0080733510002801,0,-0.415628534199241,-0.441337015245859,0
0,1,0,0,0,0.268003433547938,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.972154277067704,-0.429752403450421,0,-0.549253444334968,-1.03463818044501,0
0,1,0,1,0,1.61245854996889,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.0100309802181179,1.09009651379455,0,0.479996654621867,0.0408310266296149,0
1,0,1,0,0,-0.791264233935235,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1.06534001300407,-0.46222149196884,0,-1.10235908502336,1.00188808879718,1
1,0,0,1,0,0.756896203155557,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0.164588051161572,0.564326680965047,0,1.03733093170696,0.167413236664624,1
1,0,1,1,0,1.57171748583492,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1.14344950047012,2.17509786918347,0,0.464773563593746,1.21920170366679,1
1,0,0,0,0,0.960601523825397,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1.39605890674329,1.60188169844424,0,1.4881035715952,1.35211721389615,1
0,1,0,0,0,-1.28015700354285,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.450316424634966,-0.984682654093338,0,0.0689731968626052,-0.448866119852973,1
1,0,0,1,0,-0.383853592595553,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,-0.234268906111858,-0.441354808722628,0,-0.513732898602686,-0.298925638364169,1
1,0,1,1,0,1.36801216516508,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0.201149938911636,1.08328065214224,0,0.989970204063914,0.231940615737633,1
1,0,0,0,0,-1.28015700354285,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.50396355343228,-0.998667302273146,0,1.14050965978644,-1.49902563045323,0
0,1,0,0,0,-0.872746362203172,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.488659328946234,-0.65628605771955,0,-1.79585545408219,0.249533623502922,1
1,0,0,1,1,0.797637267289525,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1.10854951670869,1.19557693587001,0,0.610238655640234,1.03450648660277,1
0,1,0,0,0,-1.19867487527492,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1.48069689759133,-0.980182861934536,0,-0.297226715091634,-1.46810610753335,0
1,0,0,1,1,0.756896203155557,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.477026001025759,0.765515917633862,0,1.62341993628961,0.463649548169076,1
0,1,1,1,0,1.28653003689714,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.978921005594825,1.67555476614228,0,1.36885602520825,1.00121119333491,1
1,0,0,0,0,0.186521305280002,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,-0.817597206124249,-0.354888214298578,0,1.28766620639161,-0.822586453832468,0
0,1,0,0,0,-0.791264233935235,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.49066832152316,-0.899804221607689,0,-1.28334472280213,-1.52578290990313,0
0,1,0,1,0,0.67541407488762,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,-0.314040297566544,0.154691189881113,0,1.01449629516478,-0.365910752602183,1
1,0,1,0,0,0.512449818351747,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1.24150183579983,1.08173660581324,0,0.836893566503366,1.33938657359189,1
1,0,0,0,0,-0.587558913265394,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.209459458854833,-0.456839387622036,0,0.430944472420144,0.149739524771519,1
0,1,0,1,0,1.44949429343302,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,-0.355587897282526,0.666674894773105,0,0.168769015824731,-0.298084727882857,0
0,1,0,0,0,0.879119395557461,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.500639745455,-0.562297751892797,0,1.10498911405416,-1.52785931254122,0
1,0,1,1,1,-0.383853592595553,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.786140142912668,-0.0673867878386139,0,-0.392793897657059,0.922059435200283,1
0,1,0,1,0,1.57171748583492,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0.518573600741742,1.51927521984269,0,0.699040019970939,0.525565444521482,1
1,0,0,1,1,1.40875322929905,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-1.51393497736411,-0.401628702457905,0,0.636456201299775,-1.46785064239196,0
1,0,0,1,1,-0.750523169801267,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.664821151741999,-0.476184082343947,0,-1.64869890747703,0.702097345572821,1
1,0,0,0,1,1.24578897276317,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.50562545742092,-0.471243134091145,0,-0.0265939857028199,-1.50772831930228,0
1,0,0,0,0,0.349485561815874,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.126364259422868,0.261936236332574,0,0.144242924723869,0.177981420597656,1
1,0,0,1,0,-0.628299977399362,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.924078173969728,-0.310397622218653,0,0.299856744122438,0.931697074217829,1
0,1,0,1,0,0.960601523825397,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1.18832090816338,1.42566189669584,0,0.376817926542382,1.11581357683594,1
1,0,0,0,0,-1.11719274700698,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.47072547365949,-0.964896803277427,0,1.32403247940323,-1.50995789034276,0
1,0,0,1,0,-1.19867487527492,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.50230164944364,-0.982918029717337,0,-1.23513826787974,-1.53657076542738,0
0,1,0,0,0,0.186521305280002,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0.0881404676841649,0.0705847805599649,0,0.54173474601369,0.0409367280231231,1
0,1,0,0,0,-0.994969554605076,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.706249638885417,-0.859328149983166,0,-0.96027690209423,-0.757785281882861,1
1,0,0,0,0,1.24578897276317,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1.49743505005028,2.08210216456821,0,1.16165284176994,1.53576761151126,1
1,0,0,1,1,-1.03571061873904,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.46740166568221,-0.937170142769511,0,-0.290460896856914,-1.3944356115967,0
1,0,0,0,0,-1.19867487527492,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1.01714479733353,-0.877966994954677,0,-1.34339135963527,1.09048441408684,1
0,1,0,1,1,1.61245854996889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.45576833776174,-0.348314988497974,0,0.484225291018567,-1.45938698611473,0
1,0,0,0,0,-0.546817849131426,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,-0.285787929759676,-0.524931830730975,0,-0.860481083132104,-0.24024651924975,1
1,0,0,1,0,1.0828247162273,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.54218734517098,-0.540614929872684,0,-0.0223653493061196,-1.55270431794368,0
1,0,0,1,1,0.105039177012065,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1.297887458841,-0.617949593150929,0,-0.175441986866668,-1.31133150611612,0
0,1,0,0,0,-0.750523169801267,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.50230164944364,-0.874768613273175,0,-1.31463663213771,-1.43584568693582,0
1,0,0,1,1,1.49023535756698,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.49565403348908,-0.373372654637189,0,0.863956839442248,-1.45677535068694,0
0,1,1,1,0,-1.03571061873904,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,-0.0198832915773891,-0.797742759260731,0,0.604318564684854,0.101296309652572,1
0,1,0,1,0,1.49023535756698,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0.364016529798287,1.36972330397661,0,1.21577938764771,0.440262210819831,1
1,0,0,1,0,1.61245854996889,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0.470378385071202,1.52059868812469,0,0.548500564248411,0.489831271292805,1
1,0,0,1,1,-1.15793381114095,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.481892600419112,-0.911516915903396,0,-1.0609184483357,-0.348653737532286,1
0,1,0,1,1,1.24578897276317,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0.515249792764463,1.15276273694728,0,0.638993383137796,0.428028377106116,1
0,1,0,0,0,1.61245854996889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.49399212950044,-0.37462994950509,0,0.328611471619999,-1.4868326638256,0
1,0,0,0,0,0.553190882485715,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.45244452978446,-0.593884528223215,0,0.329457198899339,-1.4718030070129,0
0,1,0,1,0,-0.0986661436577758,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-0.491864024350948,-0.356630780869879,0,0.265181925669496,-0.517993338952422,1
0,1,0,0,0,1.24578897276317,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1.32792084320908,1.8763249045218,0,1.25214566065933,1.29048850494699,1
1,0,0,0,0,1.12356578036127,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.49399212950044,-0.509623714269167,0,1.53208139012088,-1.52381646222293,0
0,1,0,1,1,-0.302371464327617,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.701383039492064,-0.0371675953995966,0,-1.05584408465965,0.767331228827052,1
0,1,1,1,0,-1.07645168287301,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.531868832650856,-0.805639453343336,0,1.02295356795818,0.377126849578148,1
0,1,0,0,0,-0.424594656729521,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.3145064987274,-0.757376976659708,0,-0.844412264824643,-1.29363165677116,0
1,0,0,1,0,-0.0579250795238076,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0.523559312707659,0.0830694980201719,0,-0.769988264242719,0.494588977260531,1
1,0,0,1,1,0.268003433547938,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.555135488491806,0.363512426976132,0,-1.99544709200644,0.492777757422705,1
0,1,0,0,0,-0.261630400193649,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.45909214573902,-0.77864070039052,0,1.26314011529075,-1.48628406881043,0
0,1,0,0,0,-0.832005298069203,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0.0814928517296077,-0.640117686874441,0,-0.0570401677590615,0.151027838226514,1
1,0,0,0,0,-1.23941593940889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.47737308961405,-0.98730753285264,0,1.34686711594541,-1.3963286436122,0
0,1,0,0,0,0.268003433547938,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,-0.656392519226238,-0.217357801994,0,-0.336975897220616,-0.62567652358301,0
1,0,0,1,1,-1.03571061873904,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.00206854886321,-0.898502811130389,0,1.34855857050409,-0.979624971199613,0
0,1,1,0,0,-1.15793381114095,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.151292819252458,-0.891863411915685,0,-0.22111125995103,0.0203100337393361,1
1,0,0,0,0,0.919860459691429,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.556797392480445,0.982101501983286,0,0.647450655931196,0.569520569305267,1
0,1,0,1,0,1.61245854996889,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0.352383201877812,1.41035378023403,0,-0.194893714291489,0.374849295434495,1
1,0,0,1,0,-0.91348742633714,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0.0997737956046398,-0.719150801114586,0,-1.43134699668663,0.0170800478628843,1
0,1,1,0,0,-0.872746362203172,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1.5489540736981,-0.485382186903853,0,-1.03723808451417,1.41624367342131,1
1,0,0,1,1,-0.709782105667299,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.614844919510256,-0.72519463960239,0,-1.09813044862666,-0.734429999391593,1
1,0,0,1,1,-0.383853592595553,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.47571118562541,-0.79608842390823,0,0.250804561920715,-1.4571114324578,0
0,1,0,0,1,-1.28015700354285,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.48734451354588,-0.998446724226146,0,-0.152607350324487,-1.48246160031758,0
0,1,0,1,1,0.593931946619684,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1.04041145317448,0.930023025086556,0,1.17687593279806,0.948644626953617,1
1,0,0,0,0,-0.709782105667299,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.500639745455,-0.887915064874383,0,0.35229183544152,-1.5490490014629,0
1,0,1,1,0,1.44949429343302,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.137878474770779,0.746700610224751,0,1.70545548238559,-0.209710755335591,1
1,0,1,1,0,-0.46533572086349,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0.229402306718505,-0.346859173387774,0,-1.36791745073613,0.214957106916728,1
0,1,0,0,0,-0.46533572086349,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,-0.95719714116995,-0.663123977176554,0,-0.865555446808145,-0.915971769678326,0
1,0,0,1,0,0.960601523825397,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0133547881953968,0.542114471632134,0,0.315925562429898,-0.0689878358669668,1
1,0,0,1,1,-1.07645168287301,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.526764008112373,-0.886746001225282,0,-1.13365099435894,-0.63797213056832,1
1,0,1,0,0,1.32727110103111,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,-0.375530745146198,0.544651119172636,0,1.09230320486406,-0.353737620627766,0
0,1,0,1,0,0.390226625949843,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0.520235504730381,0.4820069538246,0,-0.00375934916063864,0.516106950049656,1
1,0,0,1,1,1.44949429343302,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1.47084458623206,2.30515068569474,0,1.68262084584341,1.51131633462637,1
0,1,0,1,1,0.634673010753652,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.27960651496597,-0.458030509075837,0,-1.93709190973198,-1.28738563707418,0
1,0,1,0,0,0.716155139021588,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1.39605890674329,1.3519888289978,0,1.13712675066908,1.39666498980097,1
1,0,1,0,0,-1.03571061873904,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0.00504526825220032,-0.789515198107626,0,0.180609197735491,0.189558927375397,1
1,0,0,1,1,1.24578897276317,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.51061116938683,-0.449736774508632,0,0.139168561047829,-1.48209351075901,0
0,1,0,0,0,-0.628299977399362,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.45244452978446,-0.837204171869054,0,-1.31886526853441,-1.39535428889834,0
0,1,0,1,1,-1.15793381114095,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.52723020927323,-0.97014656079603,0,0.742172111217281,-1.44933354004628,0
1,0,0,0,1,1.20504790862921,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.28957793889781,-0.284369412672638,0,0.112951015388288,-1.27108320284457,0
1,0,0,1,0,-1.23941593940889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.184530899025244,-0.954242883607321,0,0.436018836096185,-0.154854584945171,1
0,1,0,1,0,0.634673010753652,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1.06700191699271,0.966197824794576,0,-1.51253681550328,0.940752483339782,1
0,1,0,1,0,-0.22088933605968,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.50396355343228,-0.77764809917902,0,0.0241496510575828,-1.50798247637844,0
1,0,0,1,0,1.53097642170095,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0.518573600741742,1.51517246816849,0,1.66232339113925,0.559339068703705,1
0,1,0,1,0,0.553190882485715,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0.99221623750394,0.895193751465236,0,-0.238025805537831,0.959076441677346,1
0,1,0,1,1,1.49023535756698,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1.028778125254,1.86518571314829,0,0.980667203991174,0.979481406337205,1
0,1,0,0,0,1.32727110103111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.50396355343228,-0.469677029957444,0,-0.0781833497425626,-1.52557904491685,0
0,1,1,1,1,1.61245854996889,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1.30631609135677,2.27830633737483,0,0.584021109980693,1.28009654794522,1
0,1,0,0,0,-0.628299977399362,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-1.48568260955724,-0.883988775637781,0,-1.87450809106082,-1.60201492370843,0
0,1,0,1,0,0.756896203155557,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1.55393978566402,1.51627535840349,0,-0.294689533253614,1.56908744953576,1
0,1,0,1,0,0.756896203155557,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-0.142864186736697,0.369754785706236,0,0.501139836605368,-0.119079527701212,1
1,0,0,1,0,1.61245854996889,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.869235342344632,1.84637040573918,0,1.4289026620414,0.829600939450342,1
0,1,0,0,0,0.064298112878097,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.49897784146636,-0.709246846804281,0,-0.22449416906839,-1.48840516407214,0
0,1,0,1,0,1.40875322929905,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,-0.460287848566801,0.546327512329837,0,1.68600375496077,-0.40537936013863,0
1,0,0,1,0,0.67541407488762,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-1.48734451354588,-0.600060713539218,0,0.995890295019295,-1.52258711821762,0
0,1,0,1,1,0.838378331423493,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-1.50894926539819,-0.517454234937671,0,0.0808133787733659,-1.45264634607341,0
0,1,0,0,0,-0.22088933605968,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,-0.177764170498122,-0.296302685015345,0,0.35229183544152,-0.169240751859282,1
0,1,0,0,0,1.49023535756698,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0.555135488491806,1.44255817509605,0,0.748092202172661,0.519529497063192,1
1,0,0,1,1,-1.23941593940889,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-1.18820179559081,-0.98755016870434,0,0.504522745722728,-1.40543886018681,0
1,0,0,1,0,0.553190882485715,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0.19284041896844,0.418105493608663,0,0.872414112235648,0.180242946451278,1
1,0,0,0,0,0.879119395557461,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1.07697334092454,1.25559622245874,0,0.481688109180547,1.00014910158778,1
0,1,0,0,0,-0.506076784997458,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.186073690441318,-0.481786764737751,0,1.28766620639161,-0.173571938998456,1
0,1,0,0,0,-0.872746362203172,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.369002241764205,-0.625074264069033,0,-0.104400895402104,0.462607283884249,1
1,0,1,1,0,-0.0986661436577758,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.839321070549125,0.151713386246611,0,-0.515424353161366,0.754455456068273,1
0,1,0,1,0,1.44949429343302,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0.204473746888915,1.08442765798664,0,0.53666038233765,0.163247870262864,1
0,1,1,1,0,0.22726236941397,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.25645897169759,0.761391108154959,0,0.90286029429189,1.34850550807709,1
1,0,0,0,0,-1.28015700354285,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.69794011894222,-0.98796926699364,0,0.195832288763612,-0.69567016887417,1
0,1,0,1,0,1.24578897276317,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,-0.192721306395876,0.628338430204483,0,1.0466339317797,-0.197066569679754,0
1,0,0,0,0,-1.19867487527492,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0.17123566711613,-0.910039042988495,0,-1.39328926911633,0.287681086845633,1
1,0,0,0,0,0.634673010753652,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.3444207705229,-0.507153240142765,0,-0.170367623190628,-1.36423583522438,0
0,1,0,0,0,1.36801216516508,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.1749065636817,-0.132413196094251,0,0.600935655567494,-1.15125628865064,0
1,0,0,1,1,1.44949429343302,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0.651525919832885,1.5279218792851,0,0.544271927851711,0.653007267185504,1
1,0,0,1,0,-1.03571061873904,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.46740166568221,-0.948154929510117,0,-0.698947172778156,-1.51227685456175,0
0,1,0,1,0,1.61245854996889,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.741268735219406,1.74115467732012,0,1.34602138866607,0.719864239801656,1
1,0,0,1,0,-0.139407207791744,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.49399212950044,-0.754487404244007,0,-1.42880981484861,-1.4920573143272,0
0,1,0,1,0,0.186521305280002,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0.84929249448096,0.501153128304211,0,-0.891772992467686,0.914801236801242,1
1,0,0,1,0,1.0828247162273,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0233262121272324,0.669674756212307,0,1.03986811354498,-0.0122775899555054,1
0,1,1,1,1,1.12356578036127,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.536854544616774,1.13632967244577,0,1.53292711740022,0.536196752314181,1
1,0,0,0,0,-0.22088933605968,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,-0.287449833748315,-0.372313880011588,0,-1.13787963075564,-0.380646854997996,1
0,1,0,1,0,-0.628299977399362,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.01037806880641,-0.745796629192202,0,-0.164447532235247,-0.991581695474002,0
0,1,0,1,0,1.04208365209333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.46407785770493,-0.484102834231252,0,0.444476108889585,-1.46929605222701,0
0,1,0,1,0,-1.28015700354285,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.52889211326187,-0.998998169343646,0,0.641530564975816,-1.52387167565671,0
1,0,0,0,0,0.838378331423493,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.864249630378714,1.16372546588319,0,0.71680029283708,0.929354946094319,1
0,1,0,0,0,0.105039177012065,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1.30287317080692,-0.609699974193124,0,-1.20215490398548,-1.29363165677116,0
0,1,0,1,0,1.44949429343302,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.199488034922997,1.13670465512567,0,0.962906931125033,0.220978387059177,1
0,1,0,1,0,0.593931946619684,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.30952078676148,-0.504726881625764,0,-1.05076972098361,-1.34371141596853,0
1,0,1,1,0,1.32727110103111,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1.46253506628886,2.11717407404123,0,0.696502838132919,1.46297972152713,1
1,0,0,0,0,-0.954228490471108,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.400578417548351,-0.714562777736984,0,0.365823471910961,0.295779057134173,1
