"gender.Female","gender.Male","senior_citizen","partner","dependents","tenure_months","phone_service","multiple_lines","internet_service.DSL","internet_service.Fiber optic","internet_service.No","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract.Month-to-month","contract.One year","contract.Two year","paperless_billing","payment_method.Bank transfer (automatic)","payment_method.Credit card (automatic)","payment_method.Electronic check","payment_method.Mailed check","monthly_charges","total_charges","churn_value","cltv","avg_monthly_charge","multiple_services"
1,0,0,0,0,25,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.75,692.1,1,4931,27.684,0
1,0,1,0,0,20,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,85.8,1727.5,1,3336,86.375,1
1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,24.45,86.6,1,4909,21.65,0
0,1,0,0,0,28,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,105.7,2979.5,1,2464,106.410714285714,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,24.25,24.25,1,2846,24.25,0
1,0,0,0,0,11,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,76.5,837.95,1,2291,76.1772727272727,1
1,0,0,0,0,4,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,93.5,362.2,1,4554,90.55,1
1,0,1,1,0,54,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,101.5,5373.1,1,6405,99.5018518518519,1
0,1,0,0,0,28,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,74.9,2068.55,1,5392,73.8767857142857,1
1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,69.6,131.65,1,4596,65.825,1
0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.05,24.05,1,3162,24.05,0
1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,50.55,50.55,1,3420,50.55,1
0,1,0,0,0,14,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,100.55,1415.55,1,5224,101.110714285714,1
1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,20.5,20.5,1,2398,20.5,0
0,1,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,74.8,321.9,1,5882,80.475,1
1,0,0,1,0,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,24.45,482.8,1,3298,24.14,0
1,0,0,0,0,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,71,914,1,3228,65.2857142857143,1
1,0,1,0,0,30,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,40.3,1172.95,1,3016,39.0983333333333,0
1,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,50.6,155.35,1,4800,51.7833333333333,0
1,0,0,1,0,40,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,84.85,3303.05,1,5764,82.57625,1
1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,65.7,134.35,1,4265,67.175,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,70.5,70.5,1,4123,70.5,1
1,0,0,0,0,10,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,94.85,953.45,1,3074,95.345,1
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.75,19.75,1,4851,19.75,0
0,1,0,1,1,14,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,65.45,937.6,1,2881,66.9714285714286,1
0,1,1,1,0,58,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,98.7,5812.6,1,4662,100.21724137931,1
0,1,0,1,0,22,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,67.5,1544.05,1,3378,70.1840909090909,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,69.6,69.6,1,2412,69.6,1
0,1,0,1,0,49,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,84.35,4059.35,1,6452,82.8438775510204,1
1,0,1,1,0,68,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,100.2,6851.65,1,4481,100.759558823529,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,78.05,78.05,1,3458,78.05,1
0,1,0,0,0,7,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,73.6,520,1,2679,74.2857142857143,1
1,0,0,0,0,9,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,74.75,706.6,1,5003,78.5111111111111,1
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,20.2,20.2,1,5355,20.2,0
1,0,1,1,0,24,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,93.55,2264.05,1,4937,94.3354166666667,1
0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,25.05,56.35,1,4810,28.175,0
0,1,1,1,0,27,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,95.55,2510.2,1,2999,92.9703703703704,1
0,1,0,0,0,57,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,39.3,2111.45,1,4917,37.0429824561404,0
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,20.25,20.25,1,2783,20.25,0
1,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,23.9,300.8,1,2967,23.1384615384615,0
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,85.45,85.45,1,4931,85.45,1
1,0,0,0,0,63,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,99.9,6137,1,4776,97.4126984126984,1
0,1,0,0,0,25,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,84.8,2043.45,1,4203,81.738,1
0,1,0,1,0,35,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,75.2,2576.2,1,4639,73.6057142857143,1
0,1,0,1,0,71,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,49.35,3515.25,1,4879,49.5105633802817,0
0,1,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,74.9,469.8,1,4160,78.3,1
1,0,0,0,0,15,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,101.25,1457.25,1,3968,97.15,1
0,1,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,18.95,185.6,1,5403,20.6222222222222,0
1,0,0,0,0,37,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,28.6,973.55,1,4429,26.3121621621622,0
1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24.35,41.85,1,3278,20.925,0
1,0,1,0,0,29,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,98.65,2862.75,1,4235,98.7155172413793,1
0,1,1,1,0,5,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,79.9,343.95,1,4324,68.79,1
1,0,1,0,0,28,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,103.3,2890.65,1,4136,103.2375,1
1,0,0,1,0,11,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,96.2,1222.05,1,3101,111.095454545455,1
0,1,0,1,0,55,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,104.15,5743.05,1,4369,104.419090909091,1
0,1,1,0,0,24,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,102.95,2496.7,1,5245,104.029166666667,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,90.6,90.6,1,2540,90.6,1
1,0,0,0,0,6,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,50.8,288.05,1,4713,48.0083333333333,1
0,1,0,0,0,4,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,90.05,368.1,1,3212,92.025,1
1,0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,75.85,256.6,1,4062,85.5333333333333,1
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,68.5,68.5,1,5753,68.5,1
0,1,0,0,0,11,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,73.5,791.75,1,4509,71.9772727272727,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,69.95,69.95,1,5341,69.95,1
0,1,0,0,0,5,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,70.05,346.4,1,4944,69.28,1
0,1,0,0,0,8,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,94,773.65,1,2632,96.70625,1
1,0,0,1,1,22,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,61.15,1422.05,1,4626,64.6386363636364,1
0,1,0,1,0,29,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,84.45,2467.1,1,2651,85.0724137931035,1
0,1,0,1,0,13,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,75.3,989.45,1,4800,76.1115384615385,1
1,0,1,1,0,43,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,109.55,4830.25,1,5863,112.331395348837,1
1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,19.6,59.75,1,5000,19.9166666666667,0
0,1,1,0,0,2,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,66.4,94.55,1,4522,47.275,1
0,1,1,1,0,66,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,100.05,6871.9,1,4512,104.119696969697,1
0,1,0,0,0,62,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,102,6529.25,1,5090,105.310483870968,1
0,1,0,1,0,17,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,90.2,1454.15,1,2026,85.5382352941177,1
0,1,0,1,0,56,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,25.15,1327.15,1,6484,23.6991071428571,0
1,0,0,0,0,31,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,79.85,2404.15,1,2554,77.5532258064516,1
1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,49.6,114.7,1,3599,57.35,1
1,0,1,1,0,66,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,105.95,6975.25,1,6117,105.685606060606,1
0,1,0,0,0,3,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,91.85,257.05,1,2704,85.6833333333333,1
1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,40.1,40.1,1,5434,40.1,0
1,0,1,0,0,31,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,73.9,2217.15,1,2560,71.5209677419355,1
1,0,0,0,0,14,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,89.8,1129.1,1,4107,80.65,1
1,0,0,1,1,35,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,72.25,2568.55,1,5898,73.3871428571429,1
1,0,1,0,0,37,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,96.55,3580.3,1,4448,96.7648648648649,1
1,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,40.1,293.3,1,4414,41.9,0
0,1,1,0,0,24,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,101.25,2440.15,1,4287,101.672916666667,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,79.55,79.55,1,5082,79.55,1
1,0,0,0,0,32,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,84.05,2781.85,1,3553,86.9328125,1
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,89.1,89.1,1,2905,89.1,1
1,0,0,1,0,17,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,94.4,1607.2,1,4103,94.5411764705882,1
0,1,0,0,0,19,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,78.25,1490.95,1,3666,78.471052631579,1
0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.15,92.65,1,5655,46.325,1
1,0,1,0,0,8,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,75.75,606.25,1,4174,75.78125,1
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,19.1,19.1,1,5890,19.1,0
0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,80.3,80.3,1,4138,80.3,1
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,74.9,74.9,1,5919,74.9,1
1,0,1,0,0,9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,80.85,751.65,1,5242,83.5166666666667,1
0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24.75,66.95,1,3503,22.3166666666667,0
1,0,1,0,0,49,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,90.85,4515.85,1,5651,92.1602040816327,1
1,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,79.7,165,1,3039,82.5,1
0,1,0,1,0,55,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,57.55,3046.4,1,5463,55.3890909090909,1
1,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,86.5,1808.7,1,2036,86.1285714285714,1
1,0,0,1,0,69,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,103.95,7446.9,1,4283,107.926086956522,1
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,25.1,25.1,1,5437,25.1,0
0,1,0,0,0,39,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,48.95,1880.85,1,3080,48.2269230769231,0
0,1,0,1,0,6,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,83.55,477.55,1,4242,79.5916666666667,1
1,0,1,0,0,17,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,89.15,1496.9,1,5082,88.0529411764706,1
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,70.45,70.45,1,3525,70.45,1
0,1,0,1,0,58,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,60.3,3563.8,1,4026,61.4448275862069,1
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24.75,24.75,1,3001,24.75,0
0,1,0,1,0,19,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,103.3,2012.7,1,2349,105.931578947368,1
0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,78.5,242.05,1,3567,80.6833333333333,1
1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.85,63.75,1,3398,21.25,0
0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,79.9,260.9,1,4367,86.9666666666667,1
1,0,1,0,0,30,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,99.7,2967.35,1,3548,98.9116666666667,1
0,1,0,0,0,15,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,58.6,939.7,1,2003,62.6466666666667,1
0,1,0,1,0,10,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,98.5,1037.75,1,4501,103.775,1
1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,50.45,50.45,1,2806,50.45,1
0,1,0,1,0,38,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,94.65,3624.3,1,3498,95.3763157894737,1
1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,100.25,100.25,1,5797,100.25,1
1,0,0,0,0,16,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,88.45,1422.1,1,5186,88.88125,1
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,69.85,69.85,1,4548,69.85,1
0,1,0,0,0,12,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,81.7,858.6,1,2850,71.55,1
0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,79.9,324.3,1,4669,81.075,1
1,0,0,0,0,15,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,25.4,399.6,1,2853,26.64,0
0,1,1,1,0,41,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,83.75,3273.55,1,4995,79.8426829268293,1
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.9,20.9,1,5421,20.9,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,69.4,69.4,1,2404,69.4,1
1,0,0,0,0,7,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,74.9,541.15,1,5159,77.3071428571428,1
1,0,1,1,0,42,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,74.15,3229.4,1,2322,76.8904761904762,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,70.1,70.1,1,2007,70.1,1
1,0,0,0,0,12,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,78.3,909.25,1,3545,75.7708333333333,1
0,1,0,0,0,55,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,96.8,5283.95,1,4089,96.0718181818182,1
1,0,0,0,0,17,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,94.4,1617.5,1,2825,95.1470588235294,1
1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,84.3,84.3,1,2172,84.3,1
1,0,1,1,0,72,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,92.45,6440.25,1,5697,89.4479166666667,1
1,0,1,1,0,11,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,99.55,1131.2,1,3172,102.836363636364,1
0,1,1,0,0,8,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,81.25,585.95,1,3812,73.24375,1
0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.95,19.95,1,4860,19.95,0
0,1,0,1,0,23,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,99.25,2186.4,1,5338,95.0608695652174,1
1,0,0,0,0,39,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,80.45,3201.55,1,2224,82.0910256410257,1
0,1,0,1,0,9,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,79.35,661.25,1,4533,73.4722222222222,1
1,0,0,0,0,15,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,79.75,1111.85,1,2813,74.1233333333333,1
1,0,0,1,0,30,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,100.05,3046.15,1,4664,101.538333333333,1
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,69.35,69.35,1,5796,69.35,1
1,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,85.8,272.2,1,5641,90.7333333333333,1
0,1,0,1,0,67,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,79.7,5293.4,1,6289,79.0059701492537,1
1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50.55,50.55,1,3357,50.55,1
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,80.55,80.55,1,4273,80.55,1
1,0,0,1,0,12,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,84.5,916.9,1,4154,76.4083333333333,1
1,0,0,0,0,22,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,84.3,1855.65,1,5313,84.3477272727273,1
0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,67.75,116.65,1,2299,58.325,1
1,0,1,0,0,27,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,85.25,2287.25,1,5172,84.712962962963,1
1,0,0,0,0,10,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,80.05,830.7,1,3740,83.07,1
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,20,1,3657,20,0
1,0,0,0,0,22,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,48.8,1054.6,1,2270,47.9363636363636,1
1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,85.05,85.05,1,2975,85.05,1
1,0,0,1,0,21,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,102.8,2110.15,1,3123,100.483333333333,1
1,0,0,0,0,6,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,99.95,547.65,1,3722,91.275,1
0,1,0,1,0,72,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,117.8,8684.8,1,4432,120.622222222222,1
1,0,1,0,0,54,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,79.5,4370.25,1,5684,80.9305555555556,1
0,1,0,1,0,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,79.65,251.75,1,5036,83.9166666666667,1
0,1,0,0,0,8,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,94.7,740.3,1,5811,92.5375,1
0,1,0,0,0,5,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,92.5,452.7,1,2810,90.54,1
1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.45,19.45,1,2865,19.45,0
1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,75.55,166.3,1,4320,83.15,1
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,70,70,1,2485,70,1
0,1,0,1,0,65,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,74.8,4820.15,1,5207,74.1561538461538,1
1,0,0,1,0,33,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,104.4,3409.6,1,3185,103.321212121212,1
1,0,0,0,0,15,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,86.2,1270.2,1,5829,84.68,1
1,0,0,1,1,30,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,51.2,1561.5,1,4568,52.05,0
1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.5,31.55,1,2484,15.775,0
1,0,1,0,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,74.9,321.75,1,2122,80.4375,1
1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,74.9,147.15,1,2078,73.575,1
1,0,0,0,0,25,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,100.25,2387.75,1,2195,95.51,1
1,0,1,0,0,25,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,102.8,2660.2,1,4969,106.408,1
0,1,0,0,0,43,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,100,4211.55,1,4760,97.943023255814,1
0,1,0,1,0,10,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,99.85,990.9,1,4243,99.09,1
1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,94.2,193.8,1,5299,96.9,1
0,1,1,0,0,9,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,83.85,790.15,1,3723,87.7944444444444,1
1,0,1,0,0,27,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,88.3,2467.75,1,2420,91.3981481481482,1
0,1,0,0,0,69,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,104.05,7262,1,4254,105.246376811594,1
0,1,0,1,0,22,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,94.7,1914.9,1,5615,87.0409090909091,1
1,0,1,1,0,56,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,100.65,5688.05,1,4803,101.572321428571,1
1,0,1,1,0,66,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,80.55,5265.1,1,4400,79.7742424242424,1
0,1,1,1,0,24,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,78.85,1772.25,1,3079,73.84375,1
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,44.45,44.45,1,4879,44.45,1
0,1,0,0,0,36,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,84.9,3067.2,1,2455,85.2,1
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.25,20.25,1,2959,20.25,0
0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,74.35,74.35,1,5633,74.35,1
0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,62.05,62.05,1,2937,62.05,1
0,1,0,1,0,39,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,80,3182.95,1,2704,81.6141025641026,1
0,1,0,0,0,5,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,104.1,541.9,1,3131,108.38,1
